# time                          signal
1.943789999999999964e+03  1.829230769230769482e+01
1.943874000000000024e+03  1.526153846153846239e+01
1.943958000000000084e+03  1.407692307692307665e+01
1.944041999999999916e+03  1.375384615384615472e+01
1.944124000000000024e+03  1.420769230769230695e+01
1.944205999999999904e+03  1.354615384615384421e+01
1.944289999999999964e+03  1.442307692307692157e+01
1.944373000000000047e+03  1.479999999999999893e+01
1.944455999999999904e+03  1.713846153846153797e+01
1.944539999999999964e+03  1.709230769230769198e+01
1.944624000000000024e+03  1.825384615384615472e+01
1.944708000000000084e+03  2.095384615384615046e+01
1.944790999999999940e+03  2.365384615384615330e+01
1.944874000000000024e+03  2.754615384615384244e+01
1.944958000000000084e+03  3.186153846153846203e+01
1.945041999999999916e+03  3.669230769230769340e+01
1.945123000000000047e+03  3.935384615384615614e+01
1.945203999999999951e+03  4.167692307692307452e+01
1.945288000000000011e+03  4.866153846153846274e+01
1.945371000000000095e+03  5.239230769230769624e+01
1.945454999999999927e+03  5.453076923076923777e+01
1.945538000000000011e+03  5.698461538461538822e+01
1.945623000000000047e+03  6.567692307692307452e+01
1.945707000000000107e+03  7.386923076923076792e+01
1.945789999999999964e+03  8.080769230769230660e+01
1.945874000000000024e+03  8.759230769230769909e+01
1.945958000000000084e+03  9.309999999999999432e+01
1.946041999999999916e+03  1.033692307692307679e+02
1.946123000000000047e+03  1.116538461538461604e+02
1.946203999999999951e+03  1.204461538461538623e+02
1.946288000000000011e+03  1.290923076923077133e+02
1.946371000000000095e+03  1.361538461538461604e+02
1.946454999999999927e+03  1.458692307692307963e+02
1.946538000000000011e+03  1.549461538461538623e+02
1.946623000000000047e+03  1.633769230769230774e+02
1.946707000000000107e+03  1.664538461538461718e+02
1.946789999999999964e+03  1.729461538461538623e+02
1.946874000000000024e+03  1.851692307692307509e+02
1.946958000000000084e+03  1.921307692307692605e+02
1.947041999999999916e+03  1.998923076923076962e+02
1.947123000000000047e+03  2.055615384615384755e+02
1.947203999999999951e+03  2.102692307692307736e+02
1.947288000000000011e+03  2.159846153846154095e+02
1.947371000000000095e+03  2.168153846153846303e+02
1.947454999999999927e+03  2.136307692307692605e+02
1.947538000000000011e+03  2.098384615384615586e+02
1.947623000000000047e+03  2.066307692307692605e+02
1.947707000000000107e+03  2.024307692307692719e+02
1.947789999999999964e+03  2.089461538461538623e+02
1.947874000000000024e+03  2.115846153846154039e+02
1.947958000000000084e+03  2.079307692307692150e+02
1.948041999999999916e+03  2.055692307692307850e+02
1.948124000000000024e+03  2.055846153846153754e+02
1.948205999999999904e+03  2.006230769230769511e+02
1.948289999999999964e+03  1.970076923076923379e+02
1.948373000000000047e+03  1.896153846153846132e+02
1.948455999999999904e+03  1.906923076923076792e+02
1.948539999999999964e+03  1.909769230769231001e+02
1.948624000000000024e+03  1.990076923076923094e+02
1.948708000000000084e+03  2.067769230769230830e+02
1.948790999999999940e+03  2.124538461538461718e+02
1.948874000000000024e+03  2.033692307692307963e+02
1.948958000000000084e+03  1.976769230769230887e+02
1.949041999999999916e+03  1.931230769230769511e+02
1.949123000000000047e+03  1.911153846153846416e+02
1.949203999999999951e+03  1.897384615384615927e+02
1.949288000000000011e+03  1.884615384615385096e+02
1.949371000000000095e+03  1.892538461538461547e+02
1.949454999999999927e+03  1.916384615384615131e+02
1.949538000000000011e+03  1.876846153846153982e+02
1.949623000000000047e+03  1.850461538461538851e+02
1.949707000000000107e+03  1.771538461538461888e+02
1.949789999999999964e+03  1.723538461538461490e+02
1.949874000000000024e+03  1.679230769230769340e+02
1.949958000000000084e+03  1.654538461538461718e+02
1.950041999999999916e+03  1.621076923076923038e+02
1.950123000000000047e+03  1.576692307692307793e+02
1.950203999999999951e+03  1.497769230769230830e+02
1.950288000000000011e+03  1.406384615384615415e+02
1.950371000000000095e+03  1.322846153846153925e+02
1.950454999999999927e+03  1.225538461538461519e+02
1.950538000000000011e+03  1.162769230769230830e+02
1.950623000000000047e+03  1.117307692307692548e+02
1.950707000000000107e+03  1.075000000000000000e+02
1.950789999999999964e+03  1.056769230769230745e+02
1.950874000000000024e+03  1.051461538461538510e+02
1.950958000000000084e+03  1.045230769230769141e+02
1.951041999999999916e+03  1.021307692307692463e+02
1.951123000000000047e+03  9.886923076923078213e+01
1.951203999999999951e+03  9.864615384615385096e+01
1.951288000000000011e+03  9.869230769230769340e+01
1.951371000000000095e+03  9.770769230769231228e+01
1.951454999999999927e+03  9.673076923076922640e+01
1.951538000000000011e+03  9.528461538461540670e+01
1.951623000000000047e+03  9.123846153846155005e+01
1.951707000000000107e+03  8.713846153846155573e+01
1.951789999999999964e+03  8.424615384615384528e+01
1.951874000000000024e+03  7.670000000000000284e+01
1.951958000000000084e+03  6.887692307692307736e+01
1.952041999999999916e+03  6.223846153846155005e+01
1.952124000000000024e+03  6.151538461538461888e+01
1.952205999999999904e+03  5.796923076923076223e+01
1.952289999999999964e+03  5.154615384615384954e+01
1.952373000000000047e+03  4.835384615384615614e+01
1.952455999999999904e+03  4.640769230769230091e+01
1.952539999999999964e+03  4.432307692307691838e+01
1.952624000000000024e+03  4.032307692307691838e+01
1.952708000000000084e+03  3.896153846153845990e+01
1.952790999999999940e+03  3.958461538461537543e+01
1.952874000000000024e+03  3.778461538461538538e+01
1.952958000000000084e+03  3.762307692307692264e+01
1.953041999999999916e+03  3.460000000000000142e+01
1.953123000000000047e+03  3.286923076923077502e+01
1.953203999999999951e+03  2.903846153846154010e+01
1.953288000000000011e+03  2.687692307692308091e+01
1.953371000000000095e+03  2.443846153846153868e+01
1.953454999999999927e+03  2.229230769230769482e+01
1.953538000000000011e+03  1.856153846153846132e+01
1.953623000000000047e+03  1.570769230769231051e+01
1.953707000000000107e+03  1.646923076923076934e+01
1.953789999999999964e+03  1.554615384615384777e+01
1.953874000000000024e+03  1.259230769230769198e+01
1.953958000000000084e+03  1.121538461538461462e+01
1.954041999999999916e+03  9.353846153846152589e+00
1.954123000000000047e+03  9.346153846153846700e+00
1.954203999999999951e+03  6.938461538461537792e+00
1.954288000000000011e+03  5.592307692307691092e+00
1.954371000000000095e+03  5.676923076923076295e+00
1.954454999999999927e+03  6.353846153846153477e+00
1.954538000000000011e+03  8.623076923076922640e+00
1.954623000000000047e+03  1.089230769230769269e+01
1.954707000000000107e+03  1.139230769230769447e+01
1.954789999999999964e+03  1.143846153846154046e+01
1.954874000000000024e+03  1.440769230769230802e+01
1.954958000000000084e+03  1.779230769230769482e+01
1.955041999999999916e+03  2.069999999999999574e+01
1.955123000000000047e+03  2.459999999999999787e+01
1.955203999999999951e+03  2.830769230769230660e+01
1.955288000000000011e+03  3.451538461538461178e+01
1.955371000000000095e+03  4.342307692307691980e+01
1.955454999999999927e+03  5.076153846153845706e+01
1.955538000000000011e+03  5.789999999999999147e+01
1.955623000000000047e+03  6.883846153846153015e+01
1.955707000000000107e+03  7.943846153846153868e+01
1.955789999999999964e+03  9.093076923076924345e+01
1.955874000000000024e+03  1.045461538461538566e+02
1.955958000000000084e+03  1.140692307692307708e+02
1.956041999999999916e+03  1.246461538461538510e+02
1.956124000000000024e+03  1.401846153846153982e+02
1.956205999999999904e+03  1.545999999999999943e+02
1.956289999999999964e+03  1.668384615384615586e+02
1.956373000000000047e+03  1.823769230769230774e+02
1.956455999999999904e+03  1.935846153846154039e+02
1.956539999999999964e+03  2.031923076923076792e+02
1.956624000000000024e+03  2.093769230769230489e+02
1.956708000000000084e+03  2.130076923076923094e+02
1.956790999999999940e+03  2.191846153846153982e+02
1.956874000000000024e+03  2.250538461538461377e+02
1.956958000000000084e+03  2.320461538461538851e+02
1.957041999999999916e+03  2.397384615384615643e+02
1.957123000000000047e+03  2.428923076923076962e+02
1.957203999999999951e+03  2.501076923076923038e+02
1.957288000000000011e+03  2.588769230769230489e+02
1.957371000000000095e+03  2.649307692307692150e+02
1.957454999999999927e+03  2.690846153846154039e+02
1.957538000000000011e+03  2.702153846153846075e+02
1.957623000000000047e+03  2.702076923076922981e+02
1.957707000000000107e+03  2.767846153846153925e+02
1.957789999999999964e+03  2.810000000000000000e+02
1.957874000000000024e+03  2.810153846153845620e+02
1.957958000000000084e+03  2.817769230769230830e+02
1.958041999999999916e+03  2.807538461538461547e+02
1.958123000000000047e+03  2.821692307692307509e+02
1.958203999999999951e+03  2.868923076923076678e+02
1.958288000000000011e+03  2.809615384615385096e+02
1.958371000000000095e+03  2.699000000000000341e+02
1.958454999999999927e+03  2.673692307692307395e+02
1.958538000000000011e+03  2.649615384615384528e+02
1.958623000000000047e+03  2.584923076923076906e+02
1.958707000000000107e+03  2.607538461538460979e+02
1.958789999999999964e+03  2.577769230769230262e+02
1.958874000000000024e+03  2.551615384615384130e+02
1.958958000000000084e+03  2.544461538461538623e+02
1.959041999999999916e+03  2.520615384615384755e+02
1.959123000000000047e+03  2.529538461538461718e+02
1.959203999999999951e+03  2.469615384615384528e+02
1.959288000000000011e+03  2.371615384615384414e+02
1.959371000000000095e+03  2.309076923076922583e+02
1.959454999999999927e+03  2.279461538461538339e+02
1.959538000000000011e+03  2.234461538461537771e+02
1.959623000000000047e+03  2.113076923076923208e+02
1.959707000000000107e+03  2.068461538461538112e+02
1.959789999999999964e+03  1.998999999999999773e+02
1.959874000000000024e+03  1.951307692307692037e+02
1.959958000000000084e+03  1.883923076923076962e+02
1.960041999999999916e+03  1.832769230769230830e+02
1.960124000000000024e+03  1.815923076923076849e+02
1.960205999999999904e+03  1.737076923076923265e+02
1.960289999999999964e+03  1.669153846153846246e+02
1.960373000000000047e+03  1.645461538461538282e+02
1.960455999999999904e+03  1.603615384615384585e+02
1.960539999999999964e+03  1.530538461538461377e+02
1.960624000000000024e+03  1.421461538461538510e+02
1.960708000000000084e+03  1.364000000000000057e+02
1.960790999999999940e+03  1.319615384615384528e+02
1.960874000000000024e+03  1.242384615384615500e+02
1.960958000000000084e+03  1.196384615384615557e+02
1.961041999999999916e+03  1.152769230769230830e+02
1.961123000000000047e+03  1.081076923076923180e+02
1.961203999999999951e+03  1.004230769230769198e+02
1.961288000000000011e+03  9.069999999999998863e+01
1.961371000000000095e+03  8.525384615384615472e+01
1.961454999999999927e+03  7.986923076923078213e+01
1.961538000000000011e+03  7.478461538461539249e+01
1.961623000000000047e+03  7.398461538461539533e+01
1.961707000000000107e+03  7.394615384615384812e+01
1.961789999999999964e+03  7.323076923076922640e+01
1.961874000000000024e+03  7.130769230769230660e+01
1.961958000000000084e+03  7.033076923076922071e+01
1.962041999999999916e+03  6.432307692307691127e+01
1.962123000000000047e+03  5.910769230769230376e+01
1.962203999999999951e+03  5.860769230769231797e+01
1.962288000000000011e+03  5.599230769230769766e+01
1.962371000000000095e+03  5.484615384615384670e+01
1.962454999999999927e+03  5.382307692307692548e+01
1.962538000000000011e+03  5.165384615384616041e+01
1.962623000000000047e+03  5.012307692307693685e+01
1.962707000000000107e+03  4.651538461538461888e+01
1.962789999999999964e+03  4.473076923076923350e+01
1.962874000000000024e+03  4.436153846153846558e+01
1.962958000000000084e+03  4.353846153846154010e+01
1.963041999999999916e+03  4.116153846153846274e+01
1.963123000000000047e+03  4.240000000000000568e+01
1.963203999999999951e+03  4.422307692307693117e+01
1.963288000000000011e+03  4.248461538461538112e+01
1.963371000000000095e+03  4.076153846153847127e+01
1.963454999999999927e+03  3.943846153846153868e+01
1.963538000000000011e+03  3.862307692307692264e+01
1.963623000000000047e+03  3.836153846153847269e+01
1.963707000000000107e+03  3.750769230769231655e+01
1.963789999999999964e+03  3.659230769230769909e+01
1.963874000000000024e+03  3.448461538461538822e+01
1.963958000000000084e+03  3.082307692307692548e+01
1.964041999999999916e+03  2.725384615384615827e+01
1.964124000000000024e+03  2.610769230769231086e+01
1.964205999999999904e+03  2.299230769230769411e+01
1.964289999999999964e+03  1.945384615384615756e+01
1.964373000000000047e+03  1.645384615384615401e+01
1.964455999999999904e+03  1.556153846153846310e+01
1.964539999999999964e+03  1.585384615384615259e+01
1.964624000000000024e+03  1.571538461538461817e+01
1.964708000000000084e+03  1.511538461538461497e+01
1.964790999999999940e+03  1.404615384615384599e+01
1.964874000000000024e+03  1.570769230769230873e+01
1.964958000000000084e+03  1.639999999999999858e+01
1.965041999999999916e+03  1.669230769230769340e+01
1.965123000000000047e+03  1.734615384615384670e+01
1.965203999999999951e+03  1.816923076923077218e+01
1.965288000000000011e+03  1.986923076923077502e+01
1.965371000000000095e+03  2.091538461538461746e+01
1.965454999999999927e+03  2.196153846153845990e+01
1.965538000000000011e+03  2.336153846153846558e+01
1.965623000000000047e+03  2.412307692307692619e+01
1.965707000000000107e+03  2.532307692307692193e+01
1.965789999999999964e+03  2.928461538461538538e+01
1.965874000000000024e+03  3.343846153846153868e+01
1.965958000000000084e+03  3.599230769230769056e+01
1.966041999999999916e+03  4.036923076923077502e+01
1.966123000000000047e+03  4.462307692307691553e+01
1.966203999999999951e+03  4.906923076923077076e+01
1.966288000000000011e+03  5.343076923076922924e+01
1.966371000000000095e+03  5.742307692307691980e+01
1.966454999999999927e+03  6.334615384615384670e+01
1.966538000000000011e+03  7.352307692307692832e+01
1.966623000000000047e+03  8.062307692307692264e+01
1.966707000000000107e+03  9.008461538461538964e+01
1.966789999999999964e+03  9.485384615384616325e+01
1.966874000000000024e+03  9.896923076923077645e+01
1.966958000000000084e+03  1.013692307692307821e+02
1.967041999999999916e+03  1.061230769230769369e+02
1.967123000000000047e+03  1.116307692307692321e+02
1.967203999999999951e+03  1.144076923076923151e+02
1.967288000000000011e+03  1.185538461538461519e+02
1.967371000000000095e+03  1.225846153846153754e+02
1.967454999999999927e+03  1.301230769230769226e+02
1.967538000000000011e+03  1.357153846153846075e+02
1.967623000000000047e+03  1.358307692307692207e+02
1.967707000000000107e+03  1.356692307692307793e+02
1.967789999999999964e+03  1.323384615384615586e+02
1.967874000000000024e+03  1.386153846153846132e+02
1.967958000000000084e+03  1.412076923076922981e+02
1.968041999999999916e+03  1.443461538461538396e+02
1.968124000000000024e+03  1.462923076923077019e+02
1.968205999999999904e+03  1.473846153846153868e+02
1.968289999999999964e+03  1.507538461538461547e+02
1.968373000000000047e+03  1.505000000000000284e+02
1.968455999999999904e+03  1.521846153846153982e+02
1.968539999999999964e+03  1.497846153846153925e+02
1.968624000000000024e+03  1.496307692307692321e+02
1.968708000000000084e+03  1.522307692307692264e+02
1.968790999999999940e+03  1.538153846153846018e+02
1.968874000000000024e+03  1.580384615384615472e+02
1.968958000000000084e+03  1.557384615384615358e+02
1.969041999999999916e+03  1.542692307692307452e+02
1.969123000000000047e+03  1.544692307692307338e+02
1.969203999999999951e+03  1.525076923076923094e+02
1.969288000000000011e+03  1.501538461538461320e+02
1.969371000000000095e+03  1.486076923076923038e+02
1.969454999999999927e+03  1.499076923076923151e+02
1.969538000000000011e+03  1.500923076923076849e+02
1.969623000000000047e+03  1.526307692307692321e+02
1.969707000000000107e+03  1.507230769230769170e+02
1.969789999999999964e+03  1.478615384615384585e+02
1.969874000000000024e+03  1.501230769230769226e+02
1.969958000000000084e+03  1.486923076923076792e+02
1.970041999999999916e+03  1.494000000000000057e+02
1.970123000000000047e+03  1.489846153846153811e+02
1.970203999999999951e+03  1.491384615384615415e+02
1.970288000000000011e+03  1.486230769230769226e+02
1.970371000000000095e+03  1.485769230769230660e+02
1.970454999999999927e+03  1.474846153846153811e+02
1.970538000000000011e+03  1.467615384615384642e+02
1.970623000000000047e+03  1.432153846153846075e+02
1.970707000000000107e+03  1.359153846153846246e+02
1.970789999999999964e+03  1.325230769230769283e+02
1.970874000000000024e+03  1.268615384615384443e+02
1.970958000000000084e+03  1.184153846153846246e+02
1.971041999999999916e+03  1.156000000000000085e+02
1.971123000000000047e+03  1.100384615384615330e+02
1.971203999999999951e+03  1.053923076923076962e+02
1.971288000000000011e+03  1.002076923076923123e+02
1.971371000000000095e+03  9.766153846153846985e+01
1.971454999999999927e+03  9.625384615384615472e+01
1.971538000000000011e+03  9.385384615384614904e+01
1.971623000000000047e+03  9.355384615384615188e+01
1.971707000000000107e+03  9.368461538461536975e+01
1.971789999999999964e+03  9.396923076923076223e+01
1.971874000000000024e+03  9.491538461538461036e+01
1.971958000000000084e+03  9.823846153846155005e+01
1.972041999999999916e+03  1.011307692307692321e+02
1.972124000000000024e+03  1.006846153846153982e+02
1.972205999999999904e+03  1.009692307692307764e+02
1.972289999999999964e+03  1.021692307692307935e+02
1.972373000000000047e+03  1.010769230769230944e+02
1.972455999999999904e+03  9.913846153846154152e+01
1.972539999999999964e+03  9.493076923076924345e+01
1.972624000000000024e+03  9.292307692307693401e+01
1.972708000000000084e+03  8.831538461538463025e+01
1.972790999999999940e+03  8.587692307692306315e+01
1.972874000000000024e+03  8.362307692307692264e+01
1.972958000000000084e+03  7.917692307692307452e+01
1.973041999999999916e+03  7.213846153846154152e+01
1.973123000000000047e+03  6.662307692307692264e+01
1.973203999999999951e+03  6.471538461538462172e+01
1.973288000000000011e+03  6.110000000000001563e+01
1.973371000000000095e+03  5.705384615384615898e+01
1.973454999999999927e+03  5.506153846153846132e+01
1.973538000000000011e+03  5.314615384615384386e+01
1.973623000000000047e+03  5.126153846153844995e+01
1.973707000000000107e+03  4.895384615384615046e+01
1.973789999999999964e+03  4.834615384615384670e+01
1.973874000000000024e+03  4.638461538461538680e+01
1.973958000000000084e+03  4.570769230769230518e+01
1.974041999999999916e+03  4.747692307692307168e+01
1.974123000000000047e+03  4.860769230769230376e+01
1.974203999999999951e+03  5.019230769230769340e+01
1.974288000000000011e+03  4.889230769230769624e+01
1.974371000000000095e+03  4.829230769230769482e+01
1.974454999999999927e+03  4.793076923076922213e+01
1.974538000000000011e+03  4.746923076923076223e+01
1.974623000000000047e+03  4.572307692307692406e+01
1.974707000000000107e+03  4.415384615384615330e+01
1.974789999999999964e+03  4.236923076923077502e+01
1.974874000000000024e+03  3.895384615384615756e+01
1.974958000000000084e+03  3.590769230769230091e+01
1.975041999999999916e+03  3.505384615384615188e+01
1.975123000000000047e+03  3.333076923076922782e+01
1.975203999999999951e+03  3.120769230769230518e+01
1.975288000000000011e+03  2.785384615384615259e+01
1.975371000000000095e+03  2.483076923076923137e+01
1.975454999999999927e+03  2.296153846153845990e+01
1.975538000000000011e+03  2.160000000000000142e+01
1.975623000000000047e+03  1.999230769230769056e+01
1.975707000000000107e+03  2.113076923076922853e+01
1.975789999999999964e+03  2.193076923076922924e+01
1.975874000000000024e+03  2.273846153846153939e+01
1.975958000000000084e+03  2.310769230769230731e+01
1.976041999999999916e+03  2.204615384615384244e+01
1.976124000000000024e+03  2.079230769230769482e+01
1.976205999999999904e+03  1.796923076923076934e+01
1.976289999999999964e+03  1.869230769230769340e+01
1.976373000000000047e+03  1.825384615384615117e+01
1.976455999999999904e+03  1.782307692307692193e+01
1.976539999999999964e+03  1.876153846153846061e+01
1.976624000000000024e+03  2.040769230769230802e+01
1.976708000000000084e+03  2.091538461538461746e+01
1.976790999999999940e+03  1.995384615384615756e+01
1.976874000000000024e+03  1.993076923076923279e+01
1.976958000000000084e+03  2.275384615384615472e+01
1.977041999999999916e+03  2.373076923076922995e+01
1.977123000000000047e+03  2.681538461538461604e+01
1.977203999999999951e+03  2.976153846153846061e+01
1.977288000000000011e+03  3.300000000000000000e+01
1.977371000000000095e+03  3.391538461538461036e+01
1.977454999999999927e+03  3.803076923076923066e+01
1.977538000000000011e+03  4.198461538461538822e+01
1.977623000000000047e+03  5.035384615384615614e+01
1.977707000000000107e+03  5.613076923076922498e+01
1.977789999999999964e+03  6.599230769230767635e+01
1.977874000000000024e+03  7.353846153846153300e+01
1.977958000000000084e+03  8.181538461538463025e+01
1.978041999999999916e+03  8.526153846153846416e+01
1.978123000000000047e+03  8.924615384615387370e+01
1.978203999999999951e+03  1.009923076923077048e+02
1.978288000000000011e+03  1.098153846153846018e+02
1.978371000000000095e+03  1.156923076923076792e+02
1.978454999999999927e+03  1.258692307692307679e+02
1.978538000000000011e+03  1.392923076923077019e+02
1.978623000000000047e+03  1.486000000000000227e+02
1.978707000000000107e+03  1.534230769230769340e+02
1.978789999999999964e+03  1.561384615384615415e+02
1.978874000000000024e+03  1.599153846153846246e+02
1.978958000000000084e+03  1.671923076923076792e+02
1.979041999999999916e+03  1.741999999999999886e+02
1.979123000000000047e+03  1.820230769230769283e+02
1.979203999999999951e+03  1.962153846153846359e+02
1.979288000000000011e+03  2.014384615384615529e+02
1.979371000000000095e+03  2.077769230769230830e+02
1.979454999999999927e+03  2.163230769230769113e+02
1.979538000000000011e+03  2.203384615384615017e+02
1.979623000000000047e+03  2.190692307692307281e+02
1.979707000000000107e+03  2.178384615384615017e+02
1.979789999999999964e+03  2.206769230769230603e+02
1.979874000000000024e+03  2.292153846153845507e+02
1.979958000000000084e+03  2.317076923076922697e+02
1.980041999999999916e+03  2.302615384615384357e+02
1.980124000000000024e+03  2.276461538461537941e+02
1.980205999999999904e+03  2.290461538461537998e+02
1.980289999999999964e+03  2.264615384615384528e+02
1.980373000000000047e+03  2.223000000000000114e+02
1.980455999999999904e+03  2.213307692307692491e+02
1.980539999999999964e+03  2.141769230769230887e+02
1.980624000000000024e+03  2.113923076923076962e+02
1.980708000000000084e+03  2.096384615384615131e+02
1.980790999999999940e+03  2.132230769230769170e+02
1.980874000000000024e+03  2.103384615384615017e+02
1.980958000000000084e+03  2.008692307692307395e+02
1.981041999999999916e+03  1.995307692307692378e+02
1.981123000000000047e+03  2.033461538461538396e+02
1.981203999999999951e+03  2.074692307692307622e+02
1.981288000000000011e+03  2.072076923076922981e+02
1.981371000000000095e+03  2.035692307692307281e+02
1.981454999999999927e+03  2.024846153846154095e+02
1.981538000000000011e+03  1.950153846153846473e+02
1.981623000000000047e+03  2.007307692307692548e+02
1.981707000000000107e+03  2.031307692307692605e+02
1.981789999999999964e+03  2.011076923076923038e+02
1.981874000000000024e+03  1.929538461538462002e+02
1.981958000000000084e+03  1.905692307692307850e+02
1.982041999999999916e+03  1.911692307692307793e+02
1.982123000000000047e+03  1.878307692307692491e+02
1.982203999999999951e+03  1.820538461538461661e+02
1.982288000000000011e+03  1.735153846153846473e+02
1.982371000000000095e+03  1.666923076923076792e+02
1.982454999999999927e+03  1.653846153846153868e+02
1.982538000000000011e+03  1.592384615384615643e+02
1.982623000000000047e+03  1.533384615384615302e+02
1.982707000000000107e+03  1.424000000000000057e+02
1.982789999999999964e+03  1.338230769230769397e+02
1.982874000000000024e+03  1.309153846153845961e+02
1.982958000000000084e+03  1.318538461538461490e+02
1.983041999999999916e+03  1.276384615384615415e+02
1.983123000000000047e+03  1.243000000000000114e+02
1.983203999999999951e+03  1.172230769230769312e+02
1.983288000000000011e+03  1.099230769230769198e+02
1.983371000000000095e+03  1.031076923076923322e+02
1.983454999999999927e+03  9.680769230769230660e+01
1.983538000000000011e+03  8.956153846153844711e+01
1.983623000000000047e+03  8.915384615384617462e+01
1.983707000000000107e+03  9.250769230769232365e+01
1.983789999999999964e+03  9.263846153846155573e+01
1.983874000000000024e+03  9.166153846153846985e+01
1.983958000000000084e+03  8.647692307692308589e+01
1.984041999999999916e+03  8.064615384615385096e+01
1.984124000000000024e+03  7.496153846153846700e+01
1.984205999999999904e+03  6.931538461538463025e+01
1.984289999999999964e+03  6.490769230769231513e+01
1.984373000000000047e+03  6.136923076923078213e+01
1.984455999999999904e+03  5.950000000000000711e+01
1.984539999999999964e+03  5.736153846153845848e+01
1.984624000000000024e+03  5.320000000000000284e+01
1.984708000000000084e+03  4.602307692307692122e+01
1.984790999999999940e+03  3.861538461538461320e+01
1.984874000000000024e+03  3.415384615384614619e+01
1.984958000000000084e+03  2.887692307692307381e+01
1.985041999999999916e+03  2.693846153846153868e+01
1.985123000000000047e+03  2.343076923076923279e+01
1.985203999999999951e+03  2.106923076923077076e+01
1.985288000000000011e+03  2.102307692307692477e+01
1.985371000000000095e+03  2.143076923076923279e+01
1.985454999999999927e+03  2.060769230769231086e+01
1.985538000000000011e+03  1.917692307692308162e+01
1.985623000000000047e+03  1.995384615384615756e+01
1.985707000000000107e+03  1.942307692307692690e+01
1.985789999999999964e+03  1.984615384615385025e+01
1.985874000000000024e+03  1.951538461538461533e+01
1.985958000000000084e+03  1.706923076923077076e+01
1.986041999999999916e+03  1.628461538461538538e+01
1.986123000000000047e+03  1.397692307692307523e+01
1.986203999999999951e+03  1.359230769230769198e+01
1.986288000000000011e+03  1.634615384615384315e+01
1.986371000000000095e+03  1.583846153846153904e+01
1.986454999999999927e+03  1.490769230769230802e+01
1.986538000000000011e+03  1.444615384615384990e+01
1.986623000000000047e+03  1.449230769230769411e+01
1.986707000000000107e+03  1.368461538461538751e+01
1.986789999999999964e+03  1.616153846153846274e+01
1.986874000000000024e+03  1.744615384615384812e+01
1.986958000000000084e+03  1.765384615384615330e+01
1.987041999999999916e+03  2.054615384615384954e+01
1.987123000000000047e+03  2.283846153846153726e+01
1.987203999999999951e+03  2.532307692307692193e+01
1.987288000000000011e+03  2.980769230769230305e+01
1.987371000000000095e+03  3.047692307692307878e+01
1.987454999999999927e+03  3.153076923076923421e+01
1.987538000000000011e+03  3.650769230769230944e+01
1.987623000000000047e+03  3.924615384615384528e+01
1.987707000000000107e+03  4.600000000000000000e+01
1.987789999999999964e+03  5.303076923076923066e+01
1.987874000000000024e+03  5.520000000000000284e+01
1.987958000000000084e+03  6.175384615384614762e+01
1.988041999999999916e+03  7.041538461538461036e+01
1.988124000000000024e+03  7.819999999999998863e+01
1.988205999999999904e+03  8.549230769230767635e+01
1.988289999999999964e+03  9.428461538461536406e+01
1.988373000000000047e+03  1.014692307692307622e+02
1.988455999999999904e+03  1.155000000000000000e+02
1.988539999999999964e+03  1.294230769230769340e+02
1.988624000000000024e+03  1.400538461538461661e+02
1.988708000000000084e+03  1.496692307692307793e+02
1.988790999999999940e+03  1.554461538461538623e+02
1.988874000000000024e+03  1.621076923076923038e+02
1.988958000000000084e+03  1.782846153846153641e+02
1.989041999999999916e+03  1.826076923076923038e+02
1.989123000000000047e+03  1.903461538461538396e+02
1.989203999999999951e+03  1.969384615384615529e+02
1.989288000000000011e+03  2.022846153846153641e+02
1.989371000000000095e+03  2.085692307692307281e+02
1.989454999999999927e+03  2.127692307692307452e+02
1.989538000000000011e+03  2.124769230769230717e+02
1.989623000000000047e+03  2.095307692307692662e+02
1.989707000000000107e+03  2.082230769230769170e+02
1.989789999999999964e+03  2.097076923076922981e+02
1.989874000000000024e+03  2.103923076923076394e+02
1.989958000000000084e+03  2.071538461538461604e+02
1.990041999999999916e+03  1.999692307692307622e+02
1.990123000000000047e+03  2.054769230769230717e+02
1.990203999999999951e+03  2.006384615384615131e+02
1.990288000000000011e+03  1.986615384615384414e+02
1.990371000000000095e+03  1.960923076923077133e+02
1.990454999999999927e+03  1.929307692307692150e+02
1.990538000000000011e+03  1.916923076923077360e+02
1.990623000000000047e+03  1.926846153846154266e+02
1.990707000000000107e+03  1.946230769230769226e+02
1.990789999999999964e+03  1.950769230769230660e+02
1.990874000000000024e+03  1.933230769230769113e+02
1.990958000000000084e+03  1.971307692307692037e+02
1.991041999999999916e+03  2.038153846153845734e+02
1.991123000000000047e+03  2.076384615384615415e+02
1.991203999999999951e+03  2.012384615384615643e+02
1.991288000000000011e+03  2.033923076923077247e+02
1.991371000000000095e+03  2.003230769230769397e+02
1.991454999999999927e+03  2.029230769230768772e+02
1.991538000000000011e+03  2.030153846153846473e+02
1.991623000000000047e+03  2.057384615384615358e+02
1.991707000000000107e+03  1.988692307692307395e+02
1.991789999999999964e+03  1.946538461538461320e+02
1.991874000000000024e+03  1.867076923076922981e+02
1.991958000000000084e+03  1.814461538461538623e+02
1.992041999999999916e+03  1.729461538461538339e+02
1.992124000000000024e+03  1.615384615384615472e+02
1.992205999999999904e+03  1.502461538461538737e+02
1.992289999999999964e+03  1.475153846153846473e+02
